date,close,high,low,pre_close,range,change,vol,turnover,Ln,Hn,RSV,Ki,Di,Ji,MA,BIAS,SD,WR,DIF_UP,DIF_DN,DIF,ACD,rsi,DMA,BBI
1/26/21,6223.0472,6305.5433,6210.1706,6232.4312,-9.384,-0.1506,3695480,3489782702,6196.2024,6433.186,11.32770369,28.21915705,43.64551808,-2.633565023,6298.35874,-0.011957328,76.99403102,88.67229631,12.8766,-82.4961,-82.4961,24.9932,0.011166701,-154.97656,6269.929511
1/25/21,6232.4312,6273.4041,6196.2024,6276.8281,-44.3969,-0.7073,5517954,5221488961,6196.2024,6529.1917,10.87986911,36.66488372,51.3586986,7.277253978,6346.77426,-0.018015933,104.3892364,89.12013089,36.2288,-44.3969,-44.3969,59.0444,0.404471676,-171.936276,6286.720405
1/22/21,6276.8281,6365.252,6260.4577,6381.1232,-104.2951,-1.6344,6529406,5316161809,6204.8226,6529.1917,22.19863113,49.55739103,58.70560603,31.26096102,6362.2854,-0.013431856,99.14199331,77.80136887,16.3704,-104.2951,-104.2951,155.752,0.566014902,-193.231318,6297.470355
1/21/21,6381.1232,6426.2424,6361.8058,6378.364,2.7592,0.0433,6064897,5356959172,6204.8226,6529.1917,54.35184794,63.23677098,63.27971354,63.15088587,6351.73912,0.004626147,94.04390866,45.64815206,19.3174,-45.1192,19.3174,190.4556,0.682495868,-214.165236,6312.046107
1/20/21,6378.364,6433.186,6346.9431,6465.1248,-86.7608,-1.342,5843211,4824948618,6170.8483,6529.1917,57.90973128,67.6792325,63.30118481,76.43532787,6326.13502,0.008256065,102.2151548,42.09026872,31.4209,-86.7608,-86.7608,105.9859,0.722310212,-250.206592,6295.252816
1/19/21,6465.1248,6529.1917,6249.06,6309.9869,155.1379,2.4586,8582154,7758856939,6093.7031,6529.1917,85.28850124,72.56398311,61.11216097,95.46762739,6290.43368,0.027770918,104.827969,14.71149876,216.0648,-64.0669,216.0648,112.491,0.927671583,-275.594926,6268.280454
1/18/21,6309.9869,6320.3772,6204.8226,6224.0967,85.8902,1.38,5675748,5230913974,6039.6118,6357.7121,84.99680761,66.20172404,55.3862499,87.83267233,6222.0412,0.014134542,69.89831891,15.00319239,105.1643,-10.3903,105.1643,-155.2976,0.901811794,-309.715472,6231.250159
1/15/21,6224.0967,6300.4959,6218.5028,6253.1027,-29.006,-0.4639,6245948,4684008942,6039.6118,6357.7121,57.9958271,56.80418226,49.97851283,70.45552113,6175.32622,0.007897636,62.62374733,42.0041729,5.5939,-76.3992,-76.3992,-304.9852,0.653427392,-330.265104,6215.573586
1/14/21,6253.1027,6357.7121,6170.8483,6199.8573,53.2454,0.8588,9294295,6486313713,6039.6118,6357.7121,67.11433469,56.20835984,46.56567811,75.4937233,6158.85924,0.015302097,58.82991262,32.88566531,82.2544,-104.6094,82.2544,-136.2143,0.778425656,-327.843284,6205.263923
1/13/21,6199.8573,6255.2706,6093.7031,6123.1624,76.6949,1.2525,9408894,6722125182,6034.2277,6255.2706,74.93097494,50.75537242,41.74433725,68.77744276,6126.1505,0.012031503,59.70106044,25.06902506,106.1542,-55.4133,106.1542,-185.3097,0.53392675,-332.35223,6190.344842
1/12/21,6123.1624,6123.1624,6039.6118,6076.412,46.7504,0.7694,5122502,4083635773,6034.2277,6219.6395,47.966041,38.66757115,37.23881966,41.52507414,6122.00182,0.000189575,52.72592362,52.033959,83.5506,0,83.5506,-329.3943,0.424452688,-327.423814,6189.663406
1/11/21,6076.412,6178.7314,6071.8502,6141.7618,-65.3498,-1.064,6334729,5266683252,6028.3146,6219.6395,25.13912199,34.01833623,36.52444391,29.00612088,6130.3957,-0.008805908,62.77222051,74.86087801,4.5618,-102.3194,-102.3194,-361.582,0.286745841,-318.375402,6197.097629
1/8/21,6141.7618,6160.9337,6063.8016,6089.559,52.2028,0.8573,5407116,3975294741,6028.3146,6284.0739,44.35701849,38.45794336,37.77749775,39.81883457,6150.4038,-0.001405111,69.10686712,55.64298151,77.9602,-19.1719,77.9602,-349.9824,0.215831492,-300.650924,6226.673256
1/7/21,6089.559,6219.6395,6034.2277,6179.1139,-89.5549,-1.4493,6696934,5080174426,6028.3146,6327.7668,20.45214562,35.50840579,37.43727495,31.65066747,6186.5029,-0.015670226,70.73379288,79.54785438,55.3313,-130.0805,-130.0805,-454.5504,0.266517691,-292.756838,6244.14924
1/6/21,6179.1139,6198.613,6135.0427,6165.1318,13.9821,0.2268,6857130,5393146167,6028.3146,6327.7668,50.35838775,43.03653588,38.40170953,52.30618857,6217.9948,-0.006252964,57.71886285,49.64161225,44.0712,-19.4991,44.0712,-403.1181,0.30491936,-276.467376,6274.363416
1/5/21,6165.1318,6168.4211,6028.3146,6176.4525,-11.3207,-0.1833,6691214,5701784976,6028.3146,6328.5358,45.57213148,39.37560994,36.08429636,45.95823711,6241.30916,-0.01220535,55.03821848,54.42786852,136.8172,-11.3207,-11.3207,-508.4217,0.348347149,-262.553996,6302.905063
1/4/21,6176.4525,6284.0739,6159.0675,6322.2573,-145.8048,-2.3062,6579379,5691607965,6159.0675,6328.5358,10.25855573,36.27734917,34.43863957,39.95476838,6260.66222,-0.013450609,48.88413745,89.74144427,17.385,-145.8048,-145.8048,-610.1458,0.311935467,-246.219168,6329.743702
12/31/20,6322.2573,6327.7668,6229.824,6247.0185,75.2388,1.2044,4585290,3843118218,6216.0773,6328.5358,94.41705162,49.28674589,33.51928476,80.82166815,6287.44012,0.005537576,34.56692195,5.582948377,92.4333,-5.5095,92.4333,-558.2101,0.588784797,-226.410112,6356.114572
12/30/20,6247.0185,6298.9108,6230.059,6295.6857,-48.6672,-0.773,3311276,2819762933,6216.0773,6350.9167,22.94670549,26.72159302,25.6355542,28.89367067,6279.2537,-0.005133604,51.57009801,77.05329451,16.9595,-51.8923,-51.8923,-721.2734,0.308393374,-214.17877,6359.501936
12/29/20,6295.6857,6328.5358,6268.4618,6261.8971,33.7886,0.5396,3062881,2736547926,6216.0773,6391.1051,45.48328894,28.60903679,25.09253479,35.6420408,6295.04056,0.000102484,63.95491555,54.51671106,33.7886,-32.8501,33.7886,-597.7049,0.29438909,-200.681516,6380.471451
12/28/20,6261.8971,6305.1009,6216.0773,6310.342,-48.4449,-0.7677,4099906,3325953211,6216.0773,6465.4327,18.37529887,20.17191072,23.33428378,13.84716458,6312.93882,-0.008085255,68.62714295,81.62470113,45.8198,-48.4449,-48.4449,-487.8331,0.138166158,-190.874004,6391.514405
12/25/20,6310.342,6321.03,6258.0313,6281.3252,29.0168,0.462,3234198,2430311219,6258.0313,6467.7702,24.94086695,21.07021664,24.91547032,13.37970928,6343.76868,-0.005269215,66.8178659,75.05913305,52.3107,-10.688,52.3107,-654.7917,0.141830908,-175.006786,6415.266385
12/24/20,6281.3252,6350.9167,6259.0122,6325.9528,-44.6276,-0.7055,3729223,3070082121,6259.0122,6504.58,9.086289,19.13489148,26.83809716,3.728480133,6373.71162,-0.014494917,65.19746295,90.913711,22.313,-69.5915,-69.5915,-565.5861,0,-167.706712,6438.250094
12/23/20,6325.9528,6391.1051,6304.8124,6385.177,-59.2242,-0.9275,4439899,4045290656,6304.8124,6504.58,10.58249686,24.15919272,30.68969999,11.09817818,6416.46738,-0.014106606,52.52267212,89.41750314,21.1404,-65.1523,-65.1523,-418.1184,0.21820182,-150.034762,6467.185816
12/22/20,6385.177,6465.4327,6366.7331,6416.0464,-30.8694,-0.4811,5547137,4420190847,6366.7331,6504.58,13.37998896,30.94754066,33.95495363,24.9327147,6440.83384,-0.008641248,34.42857206,86.62001104,18.4439,-80.2557,-80.2557,-481.6419,0.304852148,-135.674242,6493.701464
12/21/20,6416.0464,6467.7702,6382.186,6460.0567,-44.0103,-0.6813,4848123,4065993210,6382.186,6504.58,27.66508162,39.7313165,35.45866012,48.27662927,6453.19434,-0.00575652,27.93188004,72.33491838,33.8604,-51.7238,-51.7238,-460.4888,0.292453569,-121.23542,6517.587752
12/18/20,6460.0567,6504.58,6432.5194,6495.104,-35.0473,-0.5396,4725554,3866976254,6402.7323,6504.58,56.28443254,45.76443394,33.32233193,70.64863798,6466.96704,-0.00106856,24.27971694,43.71556746,27.5373,-44.5233,-44.5233,-338.3934,0.57049005,-107.030334,6532.296654
12/17/20,6495.104,6499.3187,6402.7323,6447.7851,47.3189,0.7339,4706074,3051729952,6402.7323,6527.536,74.01359094,40.50443465,27.10128092,67.31074211,6462.31894,0.005073266,48.47983433,25.98640906,92.3717,-4.2147,92.3717,-313.9318,0.460334094,-82.603348,6543.333518
12/16/20,6447.7851,6492.427,6414.6261,6446.9795,0.8056,0.0125,3443008,2653099980,6404.9807,6539.3707,31.85088176,23.7498565,20.39970405,30.45016139,6465.85072,-0.002794005,57.28403687,68.14911824,33.159,-44.6419,33.159,-360.9258,0.294708666,-50.77086,6550.93639
12/15/20,6446.9795,6472.442,6414.9177,6484.9099,-37.9304,-0.5849,4278094,2987052336,6404.9807,6595.7843,22.01153437,19.69934387,18.72462783,21.64877594,6479.72092,-0.005052906,81.94784722,77.98846563,32.0618,-37.9304,-37.9304,-298.6227,0.215747986,-9.442058,6564.631915
12/14/20,6484.9099,6493.9995,6433.547,6436.8162,48.0937,0.7472,4670855,3161379528,6404.9807,6637.4214,34.38692105,18.54324861,18.23726981,19.15520622,6505.56282,-0.003174655,103.7460551,65.61307895,51.3629,-9.0896,51.3629,-132.42,0.218869914,28.129722,6588.604378
12/11/20,6436.8162,6527.536,6404.9807,6512.7629,-75.9467,-1.1661,6065748,3820550259,6404.9807,6724.2453,9.971509525,10.62141239,18.0842804,-4.304323632,6530.89968,-0.014405899,126.8442985,90.02849047,31.8355,-90.7198,-90.7198,-110.2784,0,57.979548,6608.017927
12/10/20,6512.7629,6539.3707,6488.7419,6517.1361,-4.3732,-0.0671,3617584,2847521042,6488.7419,6818.5081,7.284251691,10.94636383,21.81571441,-10.79233734,6588.46424,-0.011489983,125.9032508,92.71574831,24.021,-26.6078,-26.6078,-150.6638,0,96.850968,6643.563722
12/9/20,6517.1361,6595.7843,6509.0525,6576.189,-59.0529,-0.898,4181726,3037132888,6509.0525,6888.1203,2.132494504,12.77741989,27.2503897,-16.16851973,6649.40972,-0.019892536,121.700748,97.8675055,8.0836,-78.6482,-78.6482,-212.3738,0,113.372496,6673.412007
12/8/20,6576.189,6637.4214,6568.8935,6611.5942,-35.4052,-0.5355,4127735,3112811356,6568.8935,6960.2985,1.863926112,18.09988259,34.48687461,-14.67410145,6722.17178,-0.02171661,109.5768071,98.13607389,7.2955,-61.2324,-61.2324,-38.2923,0.10249661,126.631096,6710.368803
12/7/20,6611.5942,6724.2453,6600.8485,6724.639,-113.0448,-1.6811,5392506,4069510008,6600.8485,6960.2985,2.989483934,26.21786083,42.68037062,-6.707158756,6776.08646,-0.024275407,91.8200422,97.01051607,10.7457,-113.0448,-113.0448,-66.4372,0.247613988,136.885326,6741.254109
12/4/20,6724.639,6818.5081,6698.471,6817.4903,-92.8513,-1.362,4542721,3694206731,6698.471,7007.4379,8.469515667,37.83204927,50.91162551,11.67289679,6812.1745,-0.012849862,56.25398104,91.53048433,26.168,-93.8691,-93.8691,72.8225,0.279568971,146.664182,6775.182267
12/3/20,6817.4903,6888.1203,6791.9445,6880.9464,-63.4561,-0.9222,5964719,4471129867,6702.102,7007.4379,37.79061028,52.51331607,57.45141363,42.63712096,6840.4666,-0.003358879,62.39153824,62.20938972,25.5458,-70.63,-70.63,248.4069,0.629648139,147.648768,6781.466184
12/2/20,6880.9464,6960.2985,6809.2702,6845.7624,35.184,0.514,6684745,5395414742,6647.2109,7007.4379,64.88561379,59.87466897,59.92046241,59.7830821,6821.98596,0.008642709,61.61116578,35.11438621,71.6762,-79.3521,71.6762,464.7166,0.772919605,141.996686,6767.280409
12/1/20,6845.7624,6854.8844,6702.102,6792.0344,53.728,0.791,7214786,5534346756,6647.2109,7007.4379,55.11843921,57.36919656,59.94335913,52.22087143,6787.19458,0.008629165,57.11032233,44.88156079,143.6604,-9.122,143.6604,436.7345,0.678149564,130.180604,6748.98644
11/30/20,6792.0344,7007.4379,6792.0344,6866.0995,-74.0651,-1.0787,9028813,7521446550,6647.2109,7007.4379,40.20339952,58.49457524,61.23044041,53.0228449,6765.09642,0.003981906,50.76626507,59.79660048,0,-215.4035,-215.4035,379.8129,0.548916825,118.714204,6724.687872
11/27/20,6866.0995,6866.0995,6724.5832,6725.0871,141.0124,2.0968,5500048,4874634575,6647.2109,6866.0995,100,67.6401631,62.598373,77.72374331,6759.7819,0.015727963,51.9778889,0,141.5163,0,141.5163,622.2647,0.773396824,99.917652,6708.946374
11/26/20,6725.0871,6730.6656,6647.2109,6706.9895,18.0976,0.2698,4227642,3354048721,6647.2109,6835.6653,41.32363054,51.46024465,60.07747795,34.22577806,6731.72554,-0.000986142,26.41885822,58.67636946,77.8762,-5.5785,77.8762,325.1055,0.433151845,69.188278,6687.251796
11/25/20,6706.9895,6835.6653,6705.9362,6735.2716,-28.2821,-0.4199,6171324,4849131594,6656.7151,6835.6653,28.0940731,56.52855171,64.3860946,40.81346593,6735.35496,-0.004211428,49.94344299,71.9059269,1.0533,-128.6758,-128.6758,217.092,0.450117371,63.547244,6687.65206
11/24/20,6735.2716,6794.3742,6719.0909,6765.4618,-30.1902,-0.4462,4214419,3357450706,6625.527,6805.9181,60.83703686,70.74579101,68.31486604,75.60764095,6738.15488,-0.000427903,63.38552115,39.16296314,16.1807,-59.1026,-59.1026,289.0623,0.666871572,65.316368,6686.317629
11/23/20,6765.4618,6805.9181,6695.0902,6725.8177,39.6441,0.5894,6326302,4896466617,6559.9521,6805.9181,83.5520763,75.70016809,67.09940355,92.90169715,6728.74544,0.005456643,68.49692641,16.4479237,70.3716,-40.4563,70.3716,258.9619,0.924980396,58.36786,6677.138644
11/20/20,6725.8177,6745.8794,6656.7151,6743.2342,-17.4165,-0.2583,4583261,3701274550,6498.1045,6784.1987,79.59378415,71.77421398,62.79902129,89.72459936,6689.97488,0.005357691,70.32389819,20.40621585,69.1026,-20.0617,-20.0617,92.2851,0.930005691,50.62188,6657.385847
11/19/20,6743.2342,6765.6353,6697.8565,6720.9891,22.2451,0.331,4710083,4630169440,6487.6146,6784.1987,86.18789746,67.86442889,58.31142494,86.9704368,6648.2288,0.014290332,88.56005768,13.81210254,45.3777,-22.4011,45.3777,157.7316,0.635085122,45.677674,6643.752075
11/18/20,6720.9891,6784.1987,6625.527,6688.2244,32.7647,0.4899,6590953,6472240470,6487.6146,6784.1987,78.68746167,58.70269461,53.53492297,69.03823789,6629.22046,0.013843051,78.50418023,21.31253833,95.4621,-63.2096,95.4621,89.1669,0.498504967,31.348522,6620.509422
11/17/20,6688.2244,6708.7475,6559.9521,6571.609,116.6154,1.7745,6486035,6295124209,6487.6146,6782.6003,68.00661863,48.71031108,50.95103715,44.22885895,6630.09664,0.008767257,72.61682762,31.99338137,128.2723,-20.5231,128.2723,59.9073,0.543971465,3.735458,6591.464938
11/16/20,6571.609,6584.2588,6498.1045,6517.0873,54.5217,0.8366,4255092,3558837642,6487.6146,6782.6003,28.47405823,39.06215731,52.07140018,13.04367156,6622.7578,-0.007723187,70.68225019,71.52594177,73.5045,-12.6498,73.5045,-90.1861,0.363122552,-22.64296,6579.282041
11/13/20,6517.0873,6619.9399,6487.6146,6648.1925,-131.1052,-1.972,4585834,3880177995,6487.6146,6782.6003,9.991230083,44.35620685,58.57602162,15.9165773,6642.67342,-0.01890596,82.51852223,90.00876992,29.4727,-131.1052,-131.1052,-143.2387,0.248811933,-48.49508,6594.032623
11/12/20,6648.1925,6736.5103,6631.7305,6725.37,-77.1775,-1.1476,4345990,3841927617,6588.0812,6782.6003,30.90251806,61.53869523,65.685929,53.24422767,6673.21526,-0.003749731,96.45285274,69.09748194,16.462,-88.3178,-88.3178,22.4473,0.612867726,-68.295904,6608.916038
11/11/20,6725.37,6782.6003,6629.9367,6651.5302,73.8398,1.1101,6677529,5617881109,6469.3838,6782.6003,81.72819759,76.85678381,67.75954589,95.05125965,6662.3385,0.009460867,118.0021192,18.27180241,95.4333,-57.2303,95.4333,69.8518,0.939077585,-91.274696,6598.793798
11/10/20,6651.5302,6740.9075,6630.5477,6671.1871,-19.6569,-0.2947,5119385,4385237707,6404.4349,6741.1113,73.39252172,74.42107692,63.21092693,96.84137691,6606.8903,0.006756567,115.8497845,26.60747828,20.9825,-89.3773,-89.3773,-80.0341,0.925747688,-120.249764,6577.225818
11/9/20,6671.1871,6741.1113,6644.9722,6669.7965,1.3906,0.0208,8277013,6418345298,6345.8397,6741.1113,82.30983455,74.93535453,57.60585194,109.5943597,6563.09996,0.016468916,114.4961785,17.69016545,26.2149,-69.9242,26.2149,-55.892,1,-137.653568,6558.375513
11/6/20,6669.7965,6672.5601,6588.0812,6593.8087,75.9878,1.1524,6854171,5421812523,6337.367,6672.5601,99.17552002,71.24811451,48.94110064,115.8621423,6501.7456,0.025847043,107.6156254,0.824479979,81.7153,-2.7636,81.7153,39.8053,1,-148.07025,6523.674786
11/5/20,6593.8087,6609.9237,6469.3838,6448.129,145.6797,2.2593,5749810,5008250072,6337.367,6609.9237,94.08746877,57.28441176,37.78759371,96.27804786,6439.75392,0.023922464,92.83112181,5.912531227,145.6797,-16.115,145.6797,4.2978,0.734174155,-157.962256,6491.103924
11/4/20,6448.129,6462.5642,6404.4349,6432.5785,15.5505,0.2417,4678184,3310310383,6337.367,6515.481,62.1860157,38.88288325,28.03918468,60.57028039,6409.96708,0.005953528,71.69514747,37.8139843,43.6941,-14.4352,43.6941,-204.5681,0.478687731,-165.740758,6466.100084
11/3/20,6432.5785,6439.3254,6345.8397,6364.4153,68.1632,1.071,6485472,4463712983,6337.367,6515.481,53.45537128,27.23131703,22.6173354,36.45928029,6411.75226,0.003248135,81.22187693,46.54462872,86.7388,-6.7469,86.7388,-294.673,0.324577595,-163.383874,6467.426327
11/2/20,6364.4153,6415.6573,6337.367,6359.8381,4.5772,0.072,5236261,3844519137,6337.367,6583.8411,10.97409424,14.1192899,20.31034458,1.737180535,6427.98864,-0.009890083,85.11178559,89.02590576,27.0483,-51.242,27.0483,-344.3192,0.018939892,-163.260564,6482.437408
10/30/20,6359.8381,6515.481,6349.8457,6444.8745,-85.0364,-1.3194,6576809,5132029647,6349.8457,6699.2686,2.859686643,15.69188773,23.40587192,0.263919348,6475.69826,-0.017891532,80.67290171,97.14031336,9.9924,-155.6429,-155.6429,-500.5063,0,-153.353188,6509.260485
10/29/20,6444.8745,6475.0118,6391.7602,6457.0549,-12.1804,-0.1886,4932399,3590754148,6391.7602,6699.2686,17.27247126,22.10798827,27.26286402,11.79823679,6524.53478,-0.012209343,62.75508589,82.72752874,53.1143,-30.1373,-30.1373,-453.5092,0.154256432,-141.193862,6540.842595
10/28/20,6457.0549,6508.6861,6408.6859,6513.7604,-56.7055,-0.8705,5609752,4216999897,6408.6859,6699.2686,16.6455195,24.52574678,29.84030189,13.89663657,6550.54462,-0.014272053,51.66286686,83.3544805,48.369,-56.7055,-56.7055,-511.2064,0.164119872,-138.791398,6565.55551
10/27/20,6513.7604,6583.8411,6499.7896,6602.9634,-89.203,-1.351,6532686,5030116114,6499.7896,6699.2686,7.003644494,28.46586042,32.49757944,20.40242238,6574.3314,-0.009213256,30.43638692,92.99635551,13.9708,-89.203,-89.203,-539.9392,0.322724379,-134.49273,6589.715246
10/26/20,6602.9634,6699.2686,6573.6277,6604.0207,-1.0573,-0.016,9019346,6177707778,6509.7863,6699.2686,49.1745667,39.19696839,34.51343895,48.56402726,6583.93514,0.002890104,14.18772115,50.8254333,29.3357,-96.3052,-96.3052,-496.2102,0.644470519,-129.83274,6600.367185
10/23/20,6604.0207,6630.5449,6558.6359,6574.9237,29.097,0.4425,4888217,4032691741,6509.7863,6724.619,43.86408587,34.20816923,32.17167423,38.28115922,6580.0625,0.003641029,11.48743257,56.13591413,45.3848,-26.5242,45.3848,-189.2188,0.682933504,-122.727546,6595.539177
10/22/20,6574.9237,6598.1107,6544.1186,6575.9888,-1.0651,-0.0162,3128518,3055264341,6509.7863,6724.619,30.32005835,29.38021091,31.15342674,25.83377926,6574.80022,1.88E-05,10.65463789,69.67994165,30.8051,-23.187,-23.187,-286.516,0.652920619,-128.354546,6589.056105
10/21/20,6575.9888,6584.0169,6509.7863,6561.7791,14.2097,0.2166,3656443,2928776522,6509.7863,6724.619,30.81583949,28.91028719,32.04003465,22.65079227,6570.79872,0.00078987,21.40984332,69.18416051,66.2025,-8.0281,66.2025,-159.9603,0.583162401,-136.224988,6589.914819
10/20/20,6561.7791,6567.9903,6511.8554,6583.6002,-21.8211,-0.3314,3534764,2991948383,6511.8554,6724.619,23.46439899,27.95751104,33.60490838,16.66271636,6568.36962,-0.001003372,23.97874049,76.53560101,49.9237,-21.8211,-21.8211,-146.4363,0.253140376,-143.08807,6591.308298
10/19/20,6583.6002,6724.619,6563.1483,6577.7093,5.8909,0.0896,5293285,4516953891,6539.8407,6724.619,23.68216398,30.20406706,36.42860705,17.7549871,6579.67298,0.000596872,28.02388659,76.31783602,20.4519,-141.0188,20.4519,-81.9543,0.184343647,-145.385542,6598.980451
10/16/20,6577.7093,6594.6106,6543.1285,6554.9162,22.7931,0.3477,3441267,2757187561,6539.8407,6690.0489,25.21074083,33.46501861,39.54087704,21.31330175,6599.65916,-0.003325908,56.40489132,74.78925917,34.5808,-16.9013,34.5808,-136.7841,0.532700575,-150.894926,6600.686951
10/15/20,6554.9162,6595.8295,6546.3015,6563.8433,-8.9271,-0.136,3732440,2791417799,6539.3844,6690.0489,10.30886506,37.5921575,42.57880626,27.61885999,6596.44108,-0.006295043,56.17108341,89.69113494,8.6147,-40.9133,-40.9133,-136.5235,0.570222785,-144.287564,6607.256801
10/14/20,6563.8433,6606.8539,6539.8407,6618.2959,-54.4526,-0.8228,3762018,3182905010,6474.6268,6690.0489,41.41473878,51.23380372,45.07213063,63.55714989,6588.54006,-0.003748442,56.40834031,58.58526122,24.0026,-54.4526,-54.4526,-183.3802,0.529221382,-125.869184,6625.421539
10/13/20,6618.2959,6662.0877,6591.7592,6683.5311,-65.2352,-0.9761,3749458,3376077532,6474.6268,6690.0489,66.69190394,56.14333619,41.99129409,84.44742038,6585.2017,0.005025541,61.0849138,33.30809606,26.5367,-65.2352,-65.2352,-76.2027,0.602770603,-100.996272,6633.55763
10/12/20,6683.5311,6690.0489,6571.5601,6561.6189,121.9122,1.858,6233054,4872313965,6474.6268,6690.0489,96.97440513,50.86905231,34.91527304,82.77661085,6574.00352,0.016660712,72.67394858,3.025594867,121.9122,-6.5178,121.9122,-153.323,0.8120437,-74.264022,6623.775994
10/9/20,6561.6189,6598.2824,6539.3844,6515.4111,46.2078,0.7092,3330425,2861182242,6474.6268,6657.1799,47.65303903,27.8163759,26.93838341,29.57236089,6542.90552,0.002860102,99.61688722,52.34696097,46.2078,-36.6635,46.2078,-286.7699,0.339888182,-50.995556,6611.999284
9/30/20,6515.4111,6578.5973,6474.6268,6547.1515,-31.7404,-0.4848,3304950,2864813181,6474.6268,6730.6437,15.93031554,17.89804433,26.49938716,0.695358679,6558.51408,-0.006572065,119.5070592,84.06968446,40.7843,-63.1862,-63.1862,-401.6954,0.115828497,-43.036606,6624.911378
9/29/20,6547.1515,6593.5623,6546.0453,6562.305,-15.1535,-0.2309,2799121,2503729944,6511.6987,6836.142,10.92727142,18.88190873,30.80005857,-4.954390956,6605.09336,-0.0087723,119.9188372,89.07272858,1.1062,-46.4108,-46.4108,-374.8745,0.108055252,-27.97995,6642.523066
9/28/20,6562.305,6590.7948,6525.2124,6528.0411,34.2639,0.5249,3333153,3154410709,6511.6987,6888.9114,13.41585265,22.85922738,36.75913349,-4.940584837,6656.35768,-0.014129752,117.1813085,86.58414735,37.0926,-28.4898,37.0926,-288.3994,0.096581291,-21.672842,6667.373016
9/25/20,6528.0411,6657.1799,6511.6987,6639.6617,-111.6206,-1.6811,4382112,4120503270,6511.6987,6904.3645,4.161910714,27.58091475,43.70908655,-4.675428844,6715.67478,-0.027939661,116.9019802,95.83808929,16.3424,-129.1388,-129.1388,-489.4107,0,-21.333932,6701.408483
9/24/20,6639.6617,6730.6437,6632.6427,6748.3075,-108.6458,-1.61,4586585,3740030363,6632.6427,6904.3645,2.583156743,39.29041677,51.77317245,14.32490541,6788.46444,-0.021919941,111.6509652,97.41684326,7.019,-108.6458,-108.6458,-232.2217,0.45951184,-13.05866,6735.893734
9/23/20,6748.3075,6836.142,6728.9924,6803.4731,-55.1656,-0.8108,4179370,3545268771,6657.7604,6904.3645,36.71759715,57.64404678,58.01455029,56.90303977,6796.79274,-0.007133547,89.83067214,63.28240285,19.3151,-87.8345,-87.8345,-183.2355,0.529218273,-11.482608,6761.552364
9/22/20,6803.4731,6888.9114,6781.3938,6858.8905,-55.4174,-0.808,4794018,4465776692,6625.4452,6904.3645,63.82774516,68.1072716,58.19980204,87.92221071,6792.89402,0.001557375,91.88363999,36.17225484,22.0793,-85.4383,-85.4383,-190.4285,0.66759446,-26.106792,6769.496702
9/21/20,6858.8905,6904.3645,6847.1612,6891.9894,-33.0989,-0.4803,6488317,5251813205,6592.2375,6904.3645,85.43093036,70.24703481,53.24606726,104.2489699,6766.5922,0.013640293,92.69330215,14.56906964,11.7293,-45.474,-45.474,-160.4557,0.795578683,-39.950402,6750.486099
9/18/20,6891.9894,6891.9894,6697.3182,6681.3032,210.6862,3.1534,9911774,7848616556,6588.7315,6891.9894,100,62.65508704,44.74558348,98.47409416,6721.09258,0.02542694,83.42727502,0,210.6862,0,210.6862,-208.3896,0.867979209,-65.136086,6727.793615
9/17/20,6681.3032,6733.2156,6657.7604,6728.8139,-47.5107,-0.7061,3371074,3081378873,6588.7315,6761.4949,53.58293481,43.98263056,35.7908317,60.36622829,6668.6417,0.001898663,35.58359286,46.41706519,23.5428,-51.9124,-51.9124,-382.9097,0.569979328,-90.761938,6697.829494
9/16/20,6728.8139,6761.4949,6625.4452,6671.964,56.8499,0.8521,4043433,3629191832,6588.7315,6824.9104,59.31198765,39.18247844,31.69493227,54.15757078,6663.8825,0.009743779,35.39644985,40.68801235,103.3687,-32.681,103.3687,-383.7883,0.828468054,-102.78792,6695.349379
9/15/20,6671.964,6697.5778,6592.2375,6631.3924,40.5716,0.6118,3685323,3313838291,6580.1673,6824.9104,37.50736997,29.11772383,27.95115918,31.45085313,6642.65288,0.004412562,30.70016556,62.49263003,79.7265,-25.6138,79.7265,-568.432,0.402652263,-115.260198,6687.500151
9/14/20,6631.3924,6670.802,6588.7315,6629.735,1.6574,0.025,3694012,3302179370,6580.1673,6824.9104,20.93015084,24.92290076,27.36787686,20.03294856,6650.34724,-0.002850203,28.92653847,79.06984916,42.6609,-39.4096,42.6609,-750.9907,0.41976928,-119.858246,6691.333593
9/11/20,6629.735,6664.1129,6595.389,6657.5072,-27.7722,-0.4172,4456290,3923607403,6580.1673,6824.9104,20.25295095,26.91927572,28.59036491,23.57709734,6656.86676,-0.004075755,31.48597264,79.74704905,34.346,-34.3779,-34.3779,-663.5323,0.38118241,-123.653244,6696.060865
9/10/20,6657.5072,6824.9104,6638.2602,6622.6658,34.8414,0.5261,7445107,6510129674,6580.1673,6824.9104,31.60044144,30.25243811,29.4259095,31.90549531,6667.19722,-0.001453387,31.86099677,68.39955856,34.8414,-167.4032,34.8414,-475.6809,0.412679668,-106.166338,6710.369948
9/9/20,6622.6658,6707.8645,6580.1673,6710.4358,-87.77,-1.308,5864959,4083078062,6580.1673,6806.3455,18.78983032,29.57843644,29.0126452,30.71001891,6674.28018,-0.007733325,37.94173532,81.21016968,42.4985,-87.77,-87.77,-559.2552,0.255283302,-100.671872,6716.778356
